found|bluebook|normalized|source|shortName|issuingBody|issuingType
true|FINRA Rule 2268(d)|FINRA RULE 2268(d)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2268(f)|FINRA RULE 2268(f)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2273(a)|FINRA RULE 2273(a)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2273(b)|FINRA RULE 2273(b)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2360 (b)(11)|FINRA RULE 2360 B|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2360 (b)(16)(D)|FINRA RULE 2360 BD|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2360(b)(18)(C)|FINRA RULE 2360(b)(18)(C)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2360 (c)|FINRA RULE 2360 C|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2370 (b)(11)|FINRA RULE 2370 B|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2370(b)(16)(D)|FINRA RULE 2370(b)(16)(D)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2370(b)(18)(C)|FINRA RULE 2370(b)(18)(C)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 3160(a)(3)|FINRA RULE 3160(a)(3)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 5150(a)|FINRA RULE 5150(a)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 5150(b)|FINRA RULE 5150(b)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 8110|FINRA RULE 8110|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|MSRB Rule G-10(a)|MSRB RULE G-10(a)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||MSRB Rules
true|MSRB Rule G-15(g)|MSRB RULE G-15(g)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||MSRB Rules
true|17 C.F.R. § 240.9b-1(b)|17 CFR § 240.9b-1(b)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 240.9b-1(c)|17 CFR § 240.9b-1(c)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 240.9b-1(d)|17 CFR § 240.9b-1(d)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 240.10b-16(a)(1)|17 CFR § 240.10b-16(a)(1)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 240.10b-16(b)|17 CFR § 240.10b-16(b)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 240.15c2-5(a)|17 CFR § 240.15c2-5(a)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 230.154(a)|17 CFR § 230.154(a)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 230.154(b)|17 CFR § 230.154(b)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 230.154(c)|17 CFR § 230.154(c)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Securities and Exchange Commission|Code of Federal Regulations
true|FINRA Rule 2111 (Includes Supplementary Material .01-.08)|FINRA RULE 2111 INCLUDES SUPPLEMENTARY MATERIAL |Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2114(a)|FINRA RULE 2114(a)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2114(c)|FINRA RULE 2114(c)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2114(d)|FINRA RULE 2114(d)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2130 (b) (Includes Supplementary Material .02)|FINRA RULE 2130 B INCLUDES SUPPLEMENTARY MATERIAL |Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2272(c)|FINRA RULE 2272(c)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2272(d)|FINRA RULE 2272(d)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2310 (b)(2)|FINRA RULE 2310 B|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2360 (b)(19)|FINRA RULE 2360 B|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2370 (b)(19)|FINRA RULE 2370 B|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|MSRB Rule G-19 (Includes Supplementary Material .01-.06)|MSRB RULE G-19 INCLUDES SUPPLEMENTARY MATERIAL |Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||MSRB Rules
true|MSRB Rule G-48(c)|MSRB RULE G-48(c)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||MSRB Rules
true|FINRA Rule 2121 (Includes Supplemental Material 2121.02)|FINRA RULE 2121 INCLUDES SUPPLEMENTAL MATERIAL 2121.02)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2121.01|FINRA RULE 2121.01|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2122|FINRA RULE 2122|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2124|FINRA RULE 2124|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 2370 (b)(25)|FINRA RULE 2370 B|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 5270(a-b) (Includes Supplemental Material 5270.01 - 5270.02, 5270.04 - 5270.05)|FINRA RULE 5270(a-b) INCLUDES SUPPLEMENTAL MATERIAL 5270.01 - 5270.02, 5270.04 - 5270.05)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 5280(a-b)|FINRA RULE 5280(a-b)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 5290|FINRA RULE 5290|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|FINRA Rule 5320(a-b) (Includes Supplemental Material 5320.01 - 5320.08)|FINRA RULE 5320(a-b) INCLUDES SUPPLEMENTAL MATERIAL 5320.01 - 5320.08)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Rules
true|MSRB Rule G-18(a) (Includes Supplementary Material G-18.01 - G-18.03, G-18.05 - G-18.08)|MSRB RULE G-18(a) INCLUDES SUPPLEMENTARY MATERIAL G-18.01 - G-18.03, G-18.05 - G-18.08)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||MSRB Rules
true|MSRB Rule G-18(b)|MSRB RULE G-18(b)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||MSRB Rules
true|MSRB Rule G-18 Supplementary Material .06|MSRB RULE G-18 SUPPLEMENTARY MATERIAL |Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||MSRB Rules
true|MSRB Rule G-18 Supplementary Material .08|MSRB RULE G-18 SUPPLEMENTARY MATERIAL |Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||MSRB Rules
true|MSRB Rule G-30(a) (Includes Supplemental Material G-30.01 - G-30.04, G-30.06)|MSRB RULE G-30(a) INCLUDES SUPPLEMENTAL MATERIAL G-30.01 - G-30.04, G-30.06)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||MSRB Rules
true|MSRB Rule G-30(b) (Includes Supplemental Material G-30.01 - G-30.04, G-30.06)|MSRB RULE G-30(b) INCLUDES SUPPLEMENTAL MATERIAL G-30.01 - G-30.04, G-30.06)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||MSRB Rules
true|17 C.F.R. § 240.15c2-5(a)-17 C.F.R. § 240.15c2-5(b)|17 CFR § 240.15c2-5(a)-17 CFR § 240.15c2-5(b)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 242.607(a)|17 CFR § 242.607(a)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Securities and Exchange Commission|Code of Federal Regulations
true|MSRB Rule G-48(b)|MSRB RULE G-48(b)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||MSRB Rules
true|MSRB Rule G-48(e)|MSRB RULE G-48(e)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||MSRB Rules
true|17 C.F.R. § 230.144(b)|17 CFR § 230.144(b)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 230.144(c)|17 CFR § 230.144(c)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 230.144(d)|17 CFR § 230.144(d)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 230.144(e)|17 CFR § 230.144(e)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 230.144(f)|17 CFR § 230.144(f)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 230.144(g)|17 CFR § 230.144(g)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Securities and Exchange Commission|Code of Federal Regulations
true|17 C.F.R. § 230.144(h)|17 CFR § 230.144(h)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Securities and Exchange Commission|Code of Federal Regulations
