"U.S. States and Other Jurisdictions","Tennessee","Court of Criminal Appeals (Tenn. Crim. App.): Cite to S.W.2d or S.W.3d.","","Tennessee Criminal Appeals Reports","Tenn. Crim. App.","TENN CRIM APP",""
"U.S. States and Other Jurisdictions","Tennessee","Statutory compilations: Cite to Tenn. Code Ann. (published by LexisNexis).","","Tennessee Code Annotated (LexisNexis)","Tenn. Code Ann. ? x-x-x (<year>)","TENN CODE ANN ? XXX YEAR",""
"U.S. States and Other Jurisdictions","Tennessee","Statutory compilations: Cite to Tenn. Code Ann. (published by LexisNexis).","","West's Tennessee Code Annotated","Tenn. Code Ann. ? x-x-x (West <year>)","TENN CODE ANN ? XXX WEST YEAR",""
"U.S. States and Other Jurisdictions","Tennessee","Session laws: Cite to Tenn. Pub. Acts or Tenn. Priv. Acts.","","Public Acts of the State of Tennessee","<year> Tenn. Pub. Acts <page no.>","YEAR TENN PUB ACTS PAGE NO",""
"U.S. States and Other Jurisdictions","Tennessee","Session laws: Cite to Tenn. Pub. Acts or Tenn. Priv. Acts.","","Private Acts of the State of Tennessee","<year> Tenn. Priv. Acts <page no.>","YEAR TENN PRIV ACTS PAGE NO",""
"U.S. States and Other Jurisdictions","Tennessee","Session laws: Cite to Tenn. Pub. Acts or Tenn. Priv. Acts.","","Tennessee Code Annotated Advance Legislative Service (LexisNexis)","<year>-<pamph. no.> Tenn. Code Ann. Adv. Legis. Serv. <page no.> (LexisNexis)","YEARPAMPH NO TENN CODE ANN ADV LEGIS SERV PAGE NO LEXISNEXIS",""
"U.S. States and Other Jurisdictions","Tennessee","Session laws: Cite to Tenn. Pub. Acts or Tenn. Priv. Acts.","","West?s Tennessee Legislative Service","<year> Tenn. Legis. Serv. <page no.> (West)","YEAR TENN LEGIS SERV PAGE NO WEST",""
"U.S. States and Other Jurisdictions","Tennessee","Administrative compilation","","Official Compilation Rules & Regulations of the State of Tennessee","Tenn. Comp. R. & Regs. <rule no.> (<year>)","TENN COMP R & REGS RULE NO YEAR",""
"U.S. States and Other Jurisdictions","Tennessee","Administrative register","","Tennessee Administrative Register","<vol. no.> Tenn. Admin. Reg. <page no.> (<month year>)","VOL NO TENN ADMIN REG PAGE NO MONTH YEAR",""
"U.S. States and Other Jurisdictions","Texas","Supreme Court (Tex.): Cite to S.W., S.W.2d, or S.W.3d.","","South Western Reporter","S.W., S.W.2d, S.W.3d","SW SWD SWD",""
"U.S. States and Other Jurisdictions","Texas","Supreme Court (Tex.): Cite to S.W., S.W.2d, or S.W.3d.","","Texas Reports","Tex.","TEX",""
"U.S. States and Other Jurisdictions","Texas","Supreme Court (Tex.): Cite to S.W., S.W.2d, or S.W.3d.","","Synopses of the Decisions of the Supreme Court of Texas Arising from Restraints by Conscript and Other Military Authorities (Robards)","Robards (no vol. number)","ROBARDS NO VOL NUMBER",""
"U.S. States and Other Jurisdictions","Texas","Supreme Court (Tex.): Cite to S.W., S.W.2d, or S.W.3d.","","Texas Law Review (containing previously unpublished cases from the 1845 term)","65 Tex. L. Rev.","65 TEX L REV",""
"U.S. States and Other Jurisdictions","Texas","Supreme Court (Tex.): Cite to S.W., S.W.2d, or S.W.3d.","","Digest of the Laws of Texas (Dallam?s Opinions)","Dallam (no vol. number)","DALLAM NO VOL NUMBER",""
"U.S. States and Other Jurisdictions","Texas","Supreme Court (Tex.): Cite to S.W., S.W.2d, or S.W.3d.","","Texas Supreme Court Journal","Tex. Sup. Ct. J.","TEX SUP CT J",""
"U.S. States and Other Jurisdictions","Texas","Court of Criminal Appeals (Tex. Crim. App.), previously Court of Appeals (Tex. Ct. App.): Cite to S.W., S.W.2d, or S.W.3d.","","South Western Reporter","S.W., S.W.2d, S.W.3d","SW SWD SWD",""
"U.S. States and Other Jurisdictions","Texas","Court of Criminal Appeals (Tex. Crim. App.), previously Court of Appeals (Tex. Ct. App.): Cite to S.W., S.W.2d, or S.W.3d.","","Texas Criminal Reports","Tex. Crim.","TEX CRIM",""
"U.S. States and Other Jurisdictions","Texas","Court of Criminal Appeals (Tex. Crim. App.), previously Court of Appeals (Tex. Ct. App.): Cite to S.W., S.W.2d, or S.W.3d.","","Texas Court of Appeals Reports","Tex. Ct. App.","TEX CT APP",""
"U.S. States and Other Jurisdictions","Texas","Court of Criminal Appeals (Tex. Crim. App.), previously Court of Appeals (Tex. Ct. App.): Cite to S.W., S.W.2d, or S.W.3d.","","Condensed Reports of Decisions in Civil Causes in the Court of Appeals (White & Willson vol. 1) (Willson vols. 2?4)","White & W. Willson","WHITE & W WILLSON",""
"U.S. States and Other Jurisdictions","Texas","Commission of Appeals (Tex. Comm?n App.): Cite to S.W. or S.W.2d.","","South Western Reporter","S.W.","SW",""
"U.S. States and Other Jurisdictions","Texas","Commission of Appeals (Tex. Comm?n App.): Cite to S.W. or S.W.2d.","","","S.W.2d","SWD",""
"U.S. States and Other Jurisdictions","Texas","Commission of Appeals (Tex. Comm?n App.): Cite to S.W. or S.W.2d.","","Texas Reports","Tex.","TEX",""
"U.S. States and Other Jurisdictions","Texas","Commission of Appeals (Tex. Comm?n App.): Cite to S.W. or S.W.2d.","","Texas Unreported Cases (Posey)","Posey","POSEY",""
"U.S. States and Other Jurisdictions","Texas","Commission of Appeals (Tex. Comm?n App.): Cite to S.W. or S.W.2d.","","Condensed Reports of Decisions in Civil Causes in the Court of Appeals (White & Willson)","White & W.","WHITE & W",""
"U.S. States and Other Jurisdictions","Texas","Courts of Appeals (Tex. App.), previously Courts of Civil Appeals (Tex. Civ. App.): Cite to S.W., S.W.2d, or S.W.3d.","","South Western Reporter","S.W., S.W.2d, S.W.3d","SW SWD SWD",""
"U.S. States and Other Jurisdictions","Texas","Courts of Appeals (Tex. App.), previously Courts of Civil Appeals (Tex. Civ. App.): Cite to S.W., S.W.2d, or S.W.3d.","","Texas Civil Appeals Reports","Tex. Civ. App.","TEX CIV APP",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Vernon?s Texas Codes Annotated (West)","Tex. <Subject> Code Ann. ? x (West <year>)","TEX SUBJECT CODE ANN ? X WEST YEAR",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Vernon?s Texas Revised Civil Statutes Annotated (West)","Tex. Rev. Civ. Stat. Ann. art. x, ? x (West <year>)","TEX REV CIV STAT ANN ART X ? X WEST YEAR",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Vernon?s Texas Business Corporation Act Annotated (West)","Tex. Bus. Corp. Act Ann. art. x (West <year>)","TEX BUS CORP ACT ANN ART X WEST YEAR",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Vernon?s Texas Code of Criminal Procedure Annotated (West)","Tex. Code Crim. Proc. Ann. art. x (West <year>)","TEX CODE CRIM PROC ANN ART X WEST YEAR",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Vernon?s Texas Insurance Code Annotated (West)","Tex. Ins. Code Ann. art. x (West <year>)","TEX INS CODE ANN ART X WEST YEAR",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Vernon?s Texas Probate Code Annotated (West)","Tex. Prob. Code Ann. ? x (West <year>)","TEX PROB CODE ANN ? X WEST YEAR",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Agriculture","Agric.","AGRIC",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Alcoholic Beverage","Alco. Bev.","ALCO BEV",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Business and Commerce","Bus. & Com.","BUS & COM",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Business Organizations (effective Jan. 1, 2006)","Bus. Orgs.","BUS ORGS",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Civil Practice and Remedies","Civ. Prac. & Rem.","CIV PRAC & REM",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Education","Educ.","EDUC",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Election","Elec.","ELEC",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Estates","Est.","EST",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Family","Fam.","FAM",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Finance","Fin.","FIN",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Government","Gov?t","GOVT",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Health and Safety","Health & Safety","HEALTH & SAFETY",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Human Resources","Hum. Res.","HUM RES",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Insurance","Ins.","INS",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Labor","Lab.","LAB",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Local Government","Loc. Gov?t","LOC GOVT",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Natural Resources","Nat. Res.","NAT RES",""
"U.S. States and Other Jurisdictions","Texas","Statutory compilations: Texas is nearing the completion of a recodification of its laws. Cite to the new subject-matter Tex. Code Ann., if found there; else, cite to Tex. Rev. Civ. Stat. Ann. or to one of the independent codes contained in the series Vernon?s Texas Civil Statutes or Vernon?s Texas Statutes Annotated. Note that the independent codes are not part of the new subject-matter Tex. Code Ann.","","Occupations","Occ.","OCC",""
