Unique ID,Identification Field,Issuance Type,Weblink,Geo Category,Regional Jurisdiction,Local Jurisdiction,Issuing Authority,Language,Issuance Type,Weblink,Phase,MVP Desired Source? (March 2021),Contract Alignment,Added as part of pilot work? (Y),Planned Ingestion Date,Target Ingestion Date (Month),Actual Ingestion Date,Statutes/Regulations or  Proposed/Monitoring,In SHRP Inventory?,Legal Monitoring? (Domestic),International Monitoring?,Frequency of Ingestion/Updates,"Ingestion Start Date (ideal to align w/UAT for MVP, should be prior to 3/26/2021)",Lookback on historical content (Y/N)?,Document Level View,Related Issuance Type(s),Citation Standard,Lowest level citation in inventory,Notes,2020,2021,2022,2023,Notes 2,Duplicate ID,Proprietary Sources,Source Display Name,Universal SDC Issuance Type,Identification Field,QA Data Testing,QA Data Testing 2,QA Data Testing 3,Ingestion Status,Ingestion Status 2,Ingestion Status 3,Cost,Data Conversion,SDC Status,Baseline Content,Engin Status
000793,,Puerto Rico - Revised Statutes,https://advance.lexis.com/container?config=0151JABiZDY4NzhiZS1hN2IxLTRlYzUtOTg3Yi1hNzIxN2RlMDM1ZDIKAFBvZENhdGFsb2eo3IN9q6nyuOdhcatJGdcs&crid=fca7da32-9fe6-49c2-bcae-f88d2403c9bc&prid=60ba4d92-dbd6-4a07-bab0-780b63a0e8cc,US State,United States,Puerto Rico,Puerto Rico State Legislature,English,Puerto Rico - Revised Statutes,https://advance.lexis.com/container?config=0151JABiZDY4NzhiZS1hN2IxLTRlYzUtOTg3Yi1hNzIxN2RlMDM1ZDIKAFBvZENhdGFsb2eo3IN9q6nyuOdhcatJGdcs&crid=fca7da32-9fe6-49c2-bcae-f88d2403c9bc&prid=60ba4d92-dbd6-4a07-bab0-780b63a0e8cc,3,checked,2021 Contract,,2021-06-25 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,,,,,P3,,,,,Lexis,,,,,,,,,,,Innodata,,,
001086,,Puerto Rico - Register,http://app.estado.gobierno.pr/ReglamentosOnLine/ReglOnLine.aspx,US State,United States,Puerto Rico,Puerto Rico State Legislature,Spanish,Puerto Rico - Register,http://app.estado.gobierno.pr/ReglamentosOnLine/ReglOnLine.aspx,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,P3,,,,,,,,,,,,,,,,Innodata,,,
000797,RHODE_ISLAND_STATUTES,Rhode Island - Revised Statutes,http://webserver.rilin.state.ri.us/Statutes/,US State,United States,Rhode Island ,Rhode Island State Legislature,English,Rhode Island - Revised Statutes,http://webserver.rilin.state.ri.us/Statutes/,3,checked,2021 Contract,,2021-06-25 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,{{TITLE}} R.I. Gen. Laws § {{SECTION}},,,P0,,,,,,,,STATUTORY_COMPILATION,RHODE_ISLAND_STATUTES,,,,,,,,DCL,Delivered,Inprogress,
000795,RHODE_ISLAND_CODE_OF_REGULATIONS,Rhode Island - Code of Regulations,https://rules.sos.ri.gov/organizations,US State,United States,Rhode Island ,Rhode Island State Legislature,English,Rhode Island - Code of Regulations,https://rules.sos.ri.gov/organizations,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,,,Monthly,1/1/2021,n/a (versioned),Chapter,,{{TITLE}}-{{CHAPTER}}-{{SUBCHAPTER}} R.I. Code R. § {{SECTION}},,,P0,,,,,,,,ADMINISTRATIVE_COMPILATION,RHODE_ISLAND_CODE_OF_REGULATIONS,,,,,,,,DCL,Delivered,Inprogress,Yes
000794,,Rhode Island - Bills,http://webserver.rilin.state.ri.us/BillText19/,US State,United States,Rhode Island ,Rhode Island State Legislature,English,Rhode Island - Bills,http://webserver.rilin.state.ri.us/BillText19/,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Rhode Island - Revised Statutes,,,,,P2,,,,,,,SESSION_LAWS,,,,,,,,,DCL,,,
001735,,Consolidated Regulations of Saskatchewan,https://www.canlii.org/en/sk/laws/regu/,International ,Canada,Saskatchewan,Saskatchewan Legislature,English,Consolidated Regulations of Saskatchewan,https://www.canlii.org/en/sk/laws/regu/,8,,,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,P3,,,,,,ADMINISTRATIVE_COMPILATION,,,,,,,,,DCL,,,
001579,,Consolidated Statutes of Saskatchewan,https://www.canlii.org/en/sk/laws/stat/,International ,Canada,Saskatchewan,Saskatchewan Legislature,English/French,Consolidated Statutes of Saskatchewan,https://www.canlii.org/en/sk/laws/stat/,8,,,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,P3,,,,,,STATUTORY_COMPILATION,,,,,,,,,DCL,,,
001439,,MAS News Releases,https://www.mas.gov.sg/news,International ,APAC,Singapore,Monetary Authority of Singapore (MAS),English,MAS News Releases,https://www.mas.gov.sg/news,10,,,,2023-03-24 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001129,,Monetary Authority of Singapore (MAS) - Acts,https://www.mas.gov.sg/regulation/regulations-and-guidance?content_type=Acts&page=2,International ,APAC,Singapore,Monetary Authority of Singapore (MAS),English,Monetary Authority of Singapore (MAS) - Acts,https://www.mas.gov.sg/regulation/regulations-and-guidance?content_type=Acts&page=2,10,,,,2023-03-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
000358,,Monetary Authority of Singapore (MAS) - Notices,https://www.mas.gov.sg/regulation/regulations-and-guidance?content_type=Notices,International ,APAC,Singapore,Monetary Authority of Singapore (MAS),English,Monetary Authority of Singapore (MAS) - Notices,https://www.mas.gov.sg/regulation/regulations-and-guidance?content_type=Notices,10,,,,2023-03-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001130,,Monetary Authority of Singapore (MAS) - Guidelines,https://www.mas.gov.sg/regulation/regulations-and-guidance?page=1&content_type=Guidelines,International ,APAC,Singapore,Monetary Authority of Singapore (MAS),English,Monetary Authority of Singapore (MAS) - Guidelines,https://www.mas.gov.sg/regulation/regulations-and-guidance?page=1&content_type=Guidelines,10,,,,2023-03-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001131,,Monetary Authority of Singapore (MAS) - Codes,https://www.mas.gov.sg/regulation/regulations-and-guidance?page=1&content_type=Codes,International ,APAC,Singapore,Monetary Authority of Singapore (MAS),English,Monetary Authority of Singapore (MAS) - Codes,https://www.mas.gov.sg/regulation/regulations-and-guidance?page=1&content_type=Codes,10,,,,2023-03-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001640,,Singapore Statutes (subsidiary legislation),https://sso.agc.gov.sg/Index,International ,APAC,Singapore,Singapore Government,English,Singapore Statutes (subsidiary legislation),https://sso.agc.gov.sg/Index,10,,,,2023-03-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,STATUTORY_COMPILATION,,,,,,,,,DCL,,,
001443,,Singapore Ministry of Manpower Press Room,https://www.mom.gov.sg/newsroom,International ,APAC,Singapore,Ministry of Manpower,English,Singapore Ministry of Manpower Press Room,https://www.mom.gov.sg/newsroom,10,,,,2023-03-24 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001639,,Japan Ministry of Manpower Guidelines,https://www.mom.gov.sg/employment-practices/tripartism-in-singapore/tripartite-guidelines-and-advisories,International ,APAC,Singapore,Ministry of Manpower,English,Japan Ministry of Manpower Guidelines,https://www.mom.gov.sg/employment-practices/tripartism-in-singapore/tripartite-guidelines-and-advisories,9,,,,2022-12-22 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,P3,,,,,,,,,,,,,,,Innodata,,,
001441,,Personal Data Protection Commission of Singapore Announcements,https://www.pdpc.gov.sg/News-and-Events/Announcements?year=all&page=1,International ,APAC,Singapore,Personal Data Protection Commission of Singapore,English,Personal Data Protection Commission of Singapore Announcements,https://www.pdpc.gov.sg/News-and-Events/Announcements?year=all&page=1,10,,,,2023-03-24 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001440,,Republic of Singapore Press Releases,https://www.sgpc.gov.sg/,International ,APAC,Singapore,Republic of Singapore,English,Republic of Singapore Press Releases,https://www.sgpc.gov.sg/,10,,,,2023-03-24 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001581,,Singapore Statutes (Acts),https://sso.agc.gov.sg/Browse/Act/Current,International ,APAC,Singapore,Government of Singapore,English,Singapore Statutes (Acts),https://sso.agc.gov.sg/Browse/Act/Current,10,,,,2023-03-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,STATUTORY_COMPILATION,,,,,,,,,DCL,,,
000801,,South Carolina - South Carolina Code of Regulations,https://www.scstatehouse.gov/coderegs/statmast.php,US State,United States,South Carolina,South Carolina State Legislature,English,South Carolina - South Carolina Code of Regulations,https://www.scstatehouse.gov/coderegs/statmast.php,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,,,Monthly,1/1/2021,n/a (versioned),Chapter,,,,,P1,,,,,,,,,,,,,,,,,Innodata,Delivered,Delivered,Yes
000799,,South Carolina - Ratifications & Acts,https://www.scstatehouse.gov/newlaws.php,US State,United States,South Carolina,South Carolina State Legislature,English,South Carolina - Ratifications & Acts,https://www.scstatehouse.gov/newlaws.php,1,checked,,,2021-03-19 00:00,,,Proposed/Monitoring,,,,Daily,1/1/2021,N,whole document (Bill),South Carolina - South Carolina Code of Laws,,,,,P1,,,,,,,,,,,,,,,,Innodata,,,
000803,,South Carolina - South Carolina State Register,https://www.scstatehouse.gov/state_register.php,US State,United States,South Carolina,South Carolina State Legislature,English,South Carolina - South Carolina State Register,https://www.scstatehouse.gov/state_register.php,1,checked,,,2021-03-19 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,Register entry,,,,,,P1,,,,,,,,,,,,,,,,Innodata,,,
000800,SOUTH_CAROLINA_CODE_OF_LAWS,South Carolina - South Carolina Code of Laws,https://www.scstatehouse.gov/code/statmast.php,US State,United States,South Carolina,South Carolina State Legislature,English,South Carolina - South Carolina Code of Laws,https://www.scstatehouse.gov/code/statmast.php,1,checked,2020 Amendment 1,,2021-03-19 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,S.C. Code § {{TITLE}}-{{CHAPTER}}-{{SECTION}},,,P0,,,,,,,,STATUTORY_COMPILATION,SOUTH_CAROLINA_CODE_OF_LAWS,,,,,,,,Innodata,Delivered,Delivered,Yes
000804,SOUTH_DAKOTA_ADMINISTRATIVE_RULES,South Dakota - Administrative Rules,http://sdlegislature.gov/Rules/RulesList.aspx,US State,United States,South Dakota ,South Dakota State Legislature,English,South Dakota - Administrative Rules,http://sdlegislature.gov/Rules/RulesList.aspx,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,,,Monthly,1/1/2021,n/a (versioned),Chapter,,S.D. Admin R. {{ARTICLE}}:{{CHAPTER}}:{{SECTION}},,,P0,,,,,,,,ADMINISTRATIVE_COMPILATION,SOUTH_DAKOTA_ADMINISTRATIVE_RULES,,,,,,,,DCL,Delivered,Inprogress,
000805,,South Dakota - Bills,https://sdlegislature.gov/Legislative_Session/Bills/Default.aspx?Session=2019,US State,United States,South Dakota ,South Dakota State Legislature,English,South Dakota - Bills,https://sdlegislature.gov/Legislative_Session/Bills/Default.aspx?Session=2019,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),South Dakota - Revised Statutes,,,,,P2,,,,,,,SESSION_LAWS,,,,,,,,,DCL,,,
000808,SOUTH_DAKOTA_LAWS,South Dakota - Revised Statutes,http://sdlegislature.gov/statutes/Codified_Laws/,US State,United States,South Dakota ,South Dakota State Legislature,English,South Dakota - Revised Statutes,http://sdlegislature.gov/statutes/Codified_Laws/,3,checked,2021 Contract,,2021-06-25 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,S.D. Codified Laws § {{TITLE}}-{{CHAPTER}}-{{SECTION}},,,P0,,,,,,,,STATUTORY_COMPILATION,SOUTH_DAKOTA_LAWS,,,,,,,,DCL,,,
000807,,South Dakota - Register,http://sdlegislature.gov/Rules/RegisterArchive.aspx,US State,United States,South Dakota ,South Dakota State Legislature,English,South Dakota - Register,http://sdlegislature.gov/Rules/RegisterArchive.aspx,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,P2,,,,,,,ADMINISTRATIVE_REGISTER,,,,,,,,,DCL,,,
001602,,Swedish Code of Statutes - Svensk forfattningssamling (SMS),https://lagrummet.se/rattsinformation/lagar-och-forordningar,International ,EMEA,Sweden,Swedish Parliament,Swedish,Swedish Code of Statutes - Svensk forfattningssamling (SMS),https://lagrummet.se/rattsinformation/lagar-och-forordningar,7,,2021 Contract,,2022-06-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,P0,,,,,,,,,,,,,,,,Innodata,,,
001444,,Datainspektionen Nyheter,https://www.datainspektionen.se/nyheter/,International ,EMEA,Sweden,Datainspektionen,Swedish,Datainspektionen Nyheter,https://www.datainspektionen.se/nyheter/,7,,,,2022-06-24 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,P2,,,,,,,,,,,,,,,,Innodata,,,
001445,,Taiwan Ministry of Justice News,https://www.moj.gov.tw/lp-418-095.html,International ,APAC,Taiwan,Taiwan Ministry of Justice,English/Mandarin,Taiwan Ministry of Justice News,https://www.moj.gov.tw/lp-418-095.html,9,,,,2022-12-22 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,P3,,,,,,,,,,,,,,,Innodata,,,
001403,,Taiwan Financial Supervisory Commission Laws,https://law.fsc.gov.tw/law/EngLawQuery.aspx,International ,APAC,Taiwan,Taiwan Financial Supervisory Commission,Mandarin/English,Taiwan Financial Supervisory Commission Laws,https://law.fsc.gov.tw/law/EngLawQuery.aspx,9,,,,2022-12-22 00:00,,,Statutes/Regulations,,,checked,,,,,,,,,,,P3,,,,,,,,,,,,,,,Innodata,,,
001446,,Taiwan Government News,https://www.taiwan.gov.tw/news.php,International ,APAC,Taiwan,Taiwan Government,English/Mandarin,Taiwan Government News,https://www.taiwan.gov.tw/news.php,9,,,,2022-12-22 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,P3,,,,,,,,,,,,,,,Innodata,,,
001632,,Taiwanese Law (Legislative Yuan & President),https://law.moj.gov.tw/Eng/,International ,APAC,Taiwan,Republic of China (Taiwan),English,Taiwanese Law (Legislative Yuan & President),https://law.moj.gov.tw/Eng/,9,,,,2022-12-22 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,P3,,,,,,,,,,,,,,,Innodata,,,
001633,,Taiwan Civil Code,https://law.moj.gov.tw/ENG/LawClass/LawAll.aspx?pcode=B0000001,International ,APAC,Taiwan,Republic of China (Taiwan),English,Taiwan Civil Code,https://law.moj.gov.tw/ENG/LawClass/LawAll.aspx?pcode=B0000001,9,,,,2022-12-22 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,P3,,,,,,,,,,,,,,,Innodata,,,
000813,,Tennessee - Revised Statutes (Code),https://advance.lexis.com/container?config=014CJAA5ZGVhZjA3NS02MmMzLTRlZWQtOGJjNC00YzQ1MmZlNzc2YWYKAFBvZENhdGFsb2e9zYpNUjTRaIWVfyrur9ud&crid=2a0e12f6-5d17-4cb7-b8e0-52a2c312773f,US State,United States,Tennessee,Tennessee State Legislature,English,Tennessee - Revised Statutes (Code),https://advance.lexis.com/container?config=014CJAA5ZGVhZjA3NS02MmMzLTRlZWQtOGJjNC00YzQ1MmZlNzc2YWYKAFBvZENhdGFsb2e9zYpNUjTRaIWVfyrur9ud&crid=2a0e12f6-5d17-4cb7-b8e0-52a2c312773f,2,checked,2020 Amendment 2,,2021-05-03 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,Tenn. Stat. § 1.1,,,P0,,,,,,Lexis,,STATUTORY_COMPILATION,,,,,,,,,DCL,Backlog,Backlog,
000812,TENNESSEE_RULES_AND_REGULATIONS,Tennessee - Effective Rules and Regulations,https://sos.tn.gov/effective-rules,US State,United States,Tennessee,Tennessee State Legislature,English,Tennessee - Effective Rules and Regulations,https://sos.tn.gov/effective-rules,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,,,Monthly,1/1/2021,n/a (versioned),Chapter,,Tenn. Comp. R. & Regs. {{RULE}},,,P0,,,,,,,,ADMINISTRATIVE_COMPILATION,TENNESSEE_RULES_AND_REGULATIONS,,,,,,,,DCL,Delivered,Inprogress,
001528,TENNESSEE_BILLS,Tennessee - Bills,http://wapp.capitol.tn.gov/apps/indexes/,US State,United States,Tennessee,Tennessee State Legislature,English,Tennessee - Bills,http://wapp.capitol.tn.gov/apps/indexes/,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),,,,,,P1,,,,,,,SESSION_LAWS,TENNESSEE_BILLS,,,,,,,,DCL,,,
000810,,Tennessee - Administrative Register,https://sos.tn.gov/products/division-publications/administrative-register,US State,United States,Tennessee,Tennessee State Legislature,English,Tennessee - Administrative Register,https://sos.tn.gov/products/division-publications/administrative-register,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,P1,,,,,,,ADMINISTRATIVE_REGISTER,,,,,,,,,DCL,,,
000817,,Texas - Register,https://www.sos.state.tx.us/texreg/index.shtml,US State,United States,Texas,Texas State Legislature,English,Texas - Register,https://www.sos.state.tx.us/texreg/index.shtml,1,checked,,,2021-03-19 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,<vol. no.> Tex Reg. <page no.>,page level,In outline would ideally be organized by year (volume could be parenthetical),,P1,,,,,,,ADMINISTRATIVE_REGISTER,,,,,,,,,DCL,,,
001529,,Texas - Bills,https://lrl.texas.gov/legis/billsearch/index.cfm,US State,United States,Texas,Texas State Legislature,English,Texas - Bills,https://lrl.texas.gov/legis/billsearch/index.cfm,1,checked,,,2021-03-19 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Texas - Revised Statutes,,,,,P1,,,,,,,SESSION_LAWS,,,,,,,,,DCL,,,
000818,TEXAS_STATUTES,Texas - Revised Statutes,https://statutes.capitol.texas.gov/,US State,United States,Texas,Texas State Legislature,English,Texas - Revised Statutes,https://statutes.capitol.texas.gov/,1,checked,2020 Amendment 1,,2021-03-19 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,{{CODE}} Code § {{CHAPTER}}.{{SECTION}},,,P0,,,,,,,,STATUTORY_COMPILATION,TEXAS_STATUTES,,,,,,,,DCL,In progress,Inprogress,Yes
000815,TEXAS_ADMINISTRATIVE_CODE,Texas - Admin Code,https://texreg.sos.state.tx.us/public/readtac$ext.viewtac,US State,United States,Texas,Texas State Legislature,English,Texas - Admin Code,https://texreg.sos.state.tx.us/public/readtac$ext.viewtac,5,checked,2021 Contract,,2021-12-31 00:00,,,Statutes/Regulations,,,,Monthly,1/1/2021,n/a (versioned),Chapter,,{{TITLE}} Tex. Admin. Code § {{CHAPTER}}.{{SECTION}},,,P0,,,,,,,,ADMINISTRATIVE_COMPILATION,TEXAS_ADMINISTRATIVE_CODE,,,,,,,,DCL,Delivered,Inprogress,Yes
001629,,Bank of Thailand Notifications,https://www.bot.or.th/App/FIPCS/Eng/PFIPCS_list.aspx,International ,APAC,Thailand,Bank of Thailand,English/Thai,Bank of Thailand Notifications,https://www.bot.or.th/App/FIPCS/Eng/PFIPCS_list.aspx,11,,,,2023-06-23 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001397,,Bank of Thailand Circulars,https://www.bot.or.th/App/FIPCS/Thai/PFIPCS_list.aspx,International ,APAC,Thailand,Bank of Thailand,Thai,Bank of Thailand Circulars,https://www.bot.or.th/App/FIPCS/Thai/PFIPCS_list.aspx,11,,,,2023-06-23 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001631,,Bank of Thailand Policy,https://www.bot.or.th/Thai/FIPCS/Documents/FPG/2554/EngPDF/25540224.pdf,International ,APAC,Thailand,Bank of Thailand,English,Bank of Thailand Policy,https://www.bot.or.th/Thai/FIPCS/Documents/FPG/2554/EngPDF/25540224.pdf,11,,,,2023-06-23 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001630,,Consitution of Thailand,http://constitutionnet.org/sites/default/files/2017-05/CONSTITUTION+OF+THE+KINGDOM+OF+THAILAND+(B.E.+2560+(2017)).pdf,International ,APAC,Thailand,Government of Thailand,English,Consitution of Thailand,http://constitutionnet.org/sites/default/files/2017-05/CONSTITUTION+OF+THE+KINGDOM+OF+THAILAND+(B.E.+2560+(2017)).pdf,11,,,,2023-06-23 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001628,,Thai Acts and Statutes,http://www.thailaws.com/,International ,APAC,Thailand,Government of Thailand,English,Thai Acts and Statutes,http://www.thailaws.com/,11,,,,2023-06-23 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001449,,Thailand Government News,https://www.thaigov.go.th/news/contents/index/1200,International ,APAC,Thailand,Government of Thailand,English/Thai,Thailand Government News,https://www.thaigov.go.th/news/contents/index/1200,11,,,,2023-06-23 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001459,,Thailand Ministry of Commerce News Center,https://www.moc.go.th/index.php/moc-news-center-eng.html,International ,APAC,Thailand,Thailand Ministry of Commerce,English/Thai,Thailand Ministry of Commerce News Center,https://www.moc.go.th/index.php/moc-news-center-eng.html,11,,,,2023-06-23 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001410,,Central Bank of the UAE Press Releases,https://www.centralbank.ae/en/about-us/media-center#collapseNews,International ,EMEA,United Arab Emirates,Central Bank of the UAE,English,Central Bank of the UAE Press Releases,https://www.centralbank.ae/en/about-us/media-center#collapseNews,7,,,,2022-06-24 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,P2,,,,,,,,,,,,,,,,Innodata,,,
001603,,UAE Penal Code,https://www.adjd.gov.ae/sites/Authoring/AR/ELibrary%20Books/E-Library/PDFs/Penal%20Code.pdf,International ,EMEA,United Arab Emirates,Federal Legislator of UAE,English,UAE Penal Code,https://www.adjd.gov.ae/sites/Authoring/AR/ELibrary%20Books/E-Library/PDFs/Penal%20Code.pdf,7,,2021 Contract,,2022-06-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,P0,,,,,,,,,,,,,,,,Innodata,,,
